chr1	785401	792599
chr1	798201	801999
chr1	804401	816399
chr1	817201	829599
chr1	835001	859199
chr1	860201	870399
chr1	890601	901999
chr1	908401	932599
chr1	945401	953199
chr1	955601	966199
chr1	982001	997199
chr1	1004601	1006799
chr1	1042001	1049799
chr1	1059801	1064399
chr1	1067001	1073799
chr1	1090001	1109599
chr1	1125001	1127199
chr1	1128001	1140599
chr1	1160001	1173799
chr1	1206201	1213199
chr1	1276601	1292399
chr1	1346001	1367999
chr1	1382401	1392599
chr1	1463001	1465199
chr1	1502401	1517599
chr1	1519601	1524799
chr1	1525801	1527599
chr1	1553401	1557799
chr1	1814801	1821599
chr1	1831801	1841199
chr1	1856801	1871999
chr1	1873001	1890399
chr1	1892401	1899599
chr1	1904201	1947799
chr1	1948601	1955599
chr1	1956401	1971399
chr1	2046001	2051399
chr1	2127001	2132399
chr1	2132801	2138199
chr1	2145401	2148399
chr1	2207401	2224599
chr1	2236801	2250199
chr1	2251601	2259399
chr1	2293401	2299799
chr1	2334801	2339199
chr1	2347401	2356799
chr1	2361801	2369199
chr1	2380001	2390599
chr1	2448001	2466799
chr1	2508401	2509599
chr1	2514001	2519999
chr1	2530401	2559399
chr1	2568801	2579799
chr1	2604601	2614599
chr1	2615801	2622999
chr1	2677801	2680399
chr1	2681801	2686599
chr1	2693201	2709199
chr1	2721601	2733999
chr1	2734801	2743399
chr1	2751401	2758399
chr1	2759801	2776599
chr1	2777401	2790399
chr1	2791201	2801599
chr1	2828401	2841799
chr1	2848001	2855999
chr1	2856801	2859599
chr1	2864601	2871399
chr1	2875401	2882799
chr1	2889801	2899199
chr1	2904401	2912599
chr1	2913801	2929599
chr1	2933001	2939799
chr1	2940801	2945399
chr1	2948001	2952599
chr1	2955601	2961199
chr1	2969601	2991999
chr1	2995601	3010799
chr1	3011601	3017399
chr1	3025001	3032399
chr1	3035201	3070599
chr1	3075401	3087799
chr1	3088601	3108599
chr1	3115801	3129799
chr1	3130601	3144599
chr1	3151201	3159599
chr1	3163401	3172999
chr1	3186001	3193199
chr1	3197001	3205599
chr1	3213601	3221399
chr1	3227201	3242599
chr1	3243801	3248599
chr1	3250201	3272599
chr1	3274801	3285399
chr1	3286601	3307599
chr1	3308401	3313599
chr1	3319801	3331599
chr1	3345201	3352199
chr1	3353201	3362999
chr1	3365601	3379999
chr1	3385601	3392999
chr1	3447601	3458199
chr1	3466801	3477199
chr1	3483801	3489599
chr1	3503201	3525799
chr1	3556601	3568599
chr1	3572601	3599599
chr1	3601201	3627199
chr1	3632801	3639599
chr1	3657001	3671399
chr1	3673801	3680799
chr1	3706001	3711599
chr1	3810401	3828599
chr1	3829401	3832999
chr1	3899201	3909399
chr1	3916601	3919999
chr1	3922401	3927199
chr1	3930401	3939799
chr1	3940601	3945399
chr1	3946201	3948599
chr1	3951401	3972399
chr1	3977601	3984599
chr1	3985601	3989399
chr1	3991601	3994799
chr1	4005401	4011399
chr1	4017001	4023599
chr1	4031201	4036799
chr1	4041201	4052199
chr1	4065001	4069999
chr1	4075201	4083399
chr1	4089201	4095199
chr1	4097201	4104599
chr1	4123401	4128999
chr1	4130001	4140799
chr1	4148201	4159399
chr1	4171401	4183399
chr1	4211601	4216599
chr1	4222201	4232599
chr1	4234201	4237799
chr1	4251201	4255599
chr1	4262401	4266999
chr1	4267801	4271599
chr1	4284001	4296199
chr1	4315001	4324199
chr1	4347201	4351399
chr1	4374401	4378399
chr1	4379801	4386799
chr1	4402401	4409599
chr1	4410601	4414999
chr1	4426401	4430999
chr1	4439601	4445399
chr1	4449601	4457999
chr1	4460601	4480999
chr1	4487401	4493399
chr1	4510001	4514799
chr1	4522401	4528399
chr1	4541001	4548999
chr1	4551001	4556799
chr1	4558401	4569199
chr1	4573401	4577799
chr1	4581401	4592399
chr1	4596001	4600999
chr1	4608401	4621599
chr1	4630001	4639199
chr1	4641201	4649599
chr1	4665401	4675399
chr1	4676801	4695999
chr1	4697201	4706399
chr1	4713801	4717799
chr1	4728001	4737399
chr1	4756001	4762199
chr1	4780201	4784199
chr1	4794201	4799999
chr1	4836601	4841999
chr1	4852001	4857599
chr1	4867601	4870799
chr1	4888401	4893799
chr1	4900601	4907799
chr1	4915601	4925199
chr1	4937001	4940599
chr1	4944401	4948799
chr1	4968001	4977799
chr1	5101401	5107799
chr1	5121201	5128599
chr1	5182401	5187999
chr1	5224201	5233599
chr1	5239601	5244399
chr1	5252801	5262399
chr1	5270601	5274999
chr1	5321801	5331399
chr1	5397601	5419799
chr1	5422601	5445199
chr1	5459601	5470399
chr1	5475401	5481799
chr1	5482601	5499799
chr1	5504601	5511399
chr1	5519001	5526799
chr1	5545001	5549999
chr1	5557201	5563799
chr1	5564601	5569599
chr1	5574401	5587199
chr1	5594201	5604799
chr1	5617201	5623999
chr1	5626201	5636199
chr1	5640401	5650399
chr1	5651201	5655399
chr1	5658801	5663799
chr1	5664601	5676399
chr1	5687001	5697199
chr1	5704401	5714399
chr1	5716401	5742999
chr1	5745001	5756599
chr1	5773001	5785199
chr1	5792001	5806599
chr1	5813201	5836399
chr1	6083801	6089599
chr1	6090401	6096799
chr1	6103601	6114799
chr1	6115601	6123399
chr1	6128001	6134599
chr1	6135401	6162199
chr1	6183201	6199199
chr1	6219201	6242799
chr1	6372001	6375599
chr1	6380601	6388399
chr1	6389601	6413999
chr1	6414801	6439999
chr1	6455001	6459999
chr1	6464601	6483399
chr1	6542401	6548399
chr1	6549201	6559999
chr1	6597601	6600599
chr1	6699001	6704799
chr1	6706601	6714399
chr1	6731201	6736799
chr1	6737801	6743599
chr1	6748401	6753799
chr1	6758801	6761399
chr1	6887601	6908599
chr1	6912401	6919999
chr1	6920801	6925999
chr1	6935601	6959399
chr1	6968601	6972799
chr1	6984601	6990999
chr1	6991801	7005799
chr1	7024801	7029199
chr1	7030201	7041799
chr1	7046001	7056799
chr1	7068001	7072399
chr1	7075201	7085199
chr1	7089401	7097399
chr1	7102801	7108599
chr1	7116601	7122199
chr1	7131201	7135399
chr1	7154201	7161799
chr1	7190401	7195999
chr1	7201001	7208999
chr1	7209801	7215399
chr1	7216201	7223399
chr1	7232601	7242399
chr1	7246601	7250799
chr1	7260801	7263199
chr1	7266401	7278799
chr1	7294401	7299999
chr1	7312601	7320799
chr1	7328201	7335799
chr1	7337001	7343999
chr1	7354601	7358599
chr1	7359401	7363599
chr1	7384401	7392399
chr1	7400601	7411599
chr1	7413801	7417199
chr1	7418201	7428199
chr1	7435801	7470799
chr1	7471601	7480599
chr1	7483001	7488199
chr1	7490001	7499199
chr1	7506401	7510799
chr1	7511801	7525799
chr1	7530201	7535799
chr1	7537201	7549599
chr1	7555601	7566599
chr1	7567401	7577399
chr1	7588201	7609399
chr1	7610401	7617999
chr1	7622401	7627799
chr1	7628601	7636599
chr1	7649201	7662799
chr1	7666401	7675599
chr1	7681601	7686799
chr1	7687601	7697999
chr1	7700201	7705999
chr1	7716601	7722199
chr1	7856601	7859599
chr1	7867001	7873799
chr1	7917801	7925999
chr1	7996401	8010799
chr1	8044001	8049999
chr1	8053001	8060199
chr1	8062801	8074199
chr1	8102001	8106199
chr1	8112601	8123199
chr1	8130601	8140199
chr1	8192201	8201999
chr1	8207201	8221599
