WDR78	0.7787863687268424	0.16595680245642672	0.4237194602101941	0.10788345809273622	0.06435400644880511	0.14541359385735114	
HIVEP3	1.983942144991697	2.161918415381078	25.68583041019685	23.475966866770744	14.382207281252018	11.028953594563415	
ELAVL4	0.0	0.027222490341965045	0.0	0.0	0.0	0.0	
NBPF1	60.46832792029558	115.12388122068897	20.546590690312815	28.78483942374173	21.2657837500812	25.037093504130212	
RERE	17.434872282383516	22.82425106983859	8.262740525641515	10.641253762274019	12.548861688754245	13.40020138292355	
OMA1	16.553142645318516	9.635213669422248	2.033091070918294	1.949364982296913	2.2435658117159347	2.601204081224881	
A3GALT2	0.0	0.0	0.0	0.0	0.0	0.0	
SLC44A5	0.06275808520457392	1.1209138664548102	0.0	0.31892810212194456	0.04726894273493297	0.15603889510282426	
CDC14A	34.6666284856957	21.312667694548995	2.424497113451054	2.089597344225808	3.170155118459818	2.2499518452372063	
EPHX4	0.0	0.0	0.0	0.09221161491408167	0.0488938050229436	0.14526243627537888	
TTF2	4.984264193422842	5.353847854718826	29.16191444615067	27.860464745144185	33.45271531347748	29.51606116713259	
LOC101927587	0.0	0.0	0.0	0.0	0.0	0.0	
TPR	56.042745808862534	38.16350460853594	54.30239731561421	40.705643880168914	49.36179352148491	34.38108577623799	
PRG4	1.1050775565712305	0.9270523480411125	9.28470986667067	10.942152134929755	1.4366151794830115	2.511711199972391	
F5	4.54601614898832	3.186013573704402	81.09728183838571	60.19580550528763	41.35684814981404	28.362589592259685	
EFCAB2	2.377433381897704	3.121062943457433	0.9466164538956555	0.921063193674762	2.6038828018883367	1.4087385441967795	
OBSCN	15.304455311174141	32.21475124614845	0.4057845220647958	0.6779453405177187	0.5835283228515141	1.027278767095344	
PRKCZ	17.023308133111538	22.436105879726178	2.17896435754419	2.222799444232443	2.7470236446123057	1.4489427408300088	
CAMTA1	6.282818033235646	5.494402091556448	24.707924269632972	20.028363811963413	18.976429837649267	17.901872591737344	
ACOT7	1.0831245818797155	2.5484035271620677	12.331040487554148	24.00757172062589	15.381110700847838	40.42593577762932	
PRDM16	0.0	0.01937207564476127	0.0	0.007677207496020071	0.0	0.0	
DNAJC16	11.625703075481182	9.592232759364443	7.684088954928702	6.544250609233596	7.496865554404154	5.692194444375127	
PEX14	5.225855018765007	6.8926748973406395	4.67016859092225	6.323116310399253	4.535337646638332	5.976543937270839	
DHRS3	25.601037187163815	24.78715431081852	3.8419576646836586	7.388007431250282	7.698262914593288	8.272624084205036	
LDLRAD2	0.0	0.5306707988071466	0.0	0.0	0.0	0.0	
PAX7	0.0	0.0	0.0	0.0	0.0	0.0	
EPHB2	0.0	0.0	0.0	0.0	0.0	0.04516980263568533	
ARHGEF10L	0.0	0.0	0.05537619964672984	0.0	0.0	0.0	
HP1BP3	94.1589034699368	74.81528419562089	52.03161276866327	47.47020305935219	58.44392108774637	56.506420859846436	
